-1267,0,28,3
-611,1,54,3
-840,2,69,3
-988,3,101,3
-1259,4,145,3
-1668,5,232,3
-1097,6,299,3
-1280,7,338,3
-597,8,358,3
-1268,9,386,3
-1171,10,423,3
-1579,11,512,3
62,12,580,4
-1280,13,619,3
-597,14,639,3
-1268,15,667,3
-1171,16,704,3
-1579,17,793,3
-26,18,861,4
-1280,19,900,3
-597,20,920,3
-1268,21,948,3
-1171,22,985,3
-1579,23,1074,3
-117,24,1142,4
-1280,25,1181,3
-597,26,1201,3
-1268,27,1229,3
-1171,28,1266,3
-1579,29,1355,3
1860,30,1412,5
-1020,31,1468,3
-137,32,1572,4
-1558,33,1704,3
-1280,34,1743,3
-597,35,1763,3
-1268,36,1791,3
-1171,37,1828,3
-1579,38,1917,3
1940,39,1974,5
-1020,40,2030,3
1438,41,2134,5
-1558,42,2266,3
-1280,43,2305,3
-597,44,2325,3
-1268,45,2353,3
-1171,46,2390,3
-1579,47,2479,3
-117,48,2547,4
-1280,49,2586,3
-597,50,2606,3
-1268,51,2634,3
-1171,52,2671,3
-1579,53,2760,3
1679,54,2804,5
-964,55,2873,3
1579,56,2917,5
-697,57,2955,3
-1668,58,3042,3
-1097,59,3109,3
-1280,60,3148,3
-597,61,3168,3
-1268,62,3196,3
-1171,63,3233,3
-1579,64,3322,3
-138,65,3390,4
-1280,66,3429,3
-597,67,3449,3
-1268,68,3477,3
-1171,69,3514,3
-1579,70,3603,3
-138,71,3671,4
-1280,72,3710,3
-597,73,3730,3
-1268,74,3758,3
-1171,75,3795,3
-1579,76,3884,3
264,77,3952,4
-1280,78,3991,3
-597,79,4011,3
-1268,80,4039,3
-1171,81,4076,3
-1735,82,4166,3
-1308,83,4234,3
-1488,84,4275,3
-406,85,4387,4
-796,86,4403,3
330,87,4467,4
-1191,88,4499,3
679,89,4580,4
-481,90,4598,3
-1176,91,4619,3
-1816,92,4749,3
-1022,93,4787,3
-1024,94,4816,3
-882,95,4855,3
-1157,96,4903,3
-643,97,4936,3
-576,98,5131,4
-93,99,5259,4
-1418,100,5347,3
-1416,101,5383,3
-898,102,5471,3
435,103,5529,4
-914,104,5565,3
-1384,105,5629,3
-972,106,5641,3
-1512,107,5668,3
-1112,108,5749,3
-1256,109,5775,3
-976,110,5796,3
-1444,111,5820,3
-122,112,5895,4
-1500,113,5920,3
-1179,114,5950,3
-1624,115,6029,3
-1224,116,6083,3
-1214,117,6146,3
-1068,118,6174,3
-912,119,6203,3
-1392,120,6285,3
-1396,121,6376,3
-1315,122,6421,3
-815,123,6479,3
-250,124,6574,4
-907,125,6621,3
-1298,126,6680,3
-1136,127,6711,3
-1072,128,6723,3
-1204,129,6757,3
-1520,130,6852,3
-1993,131,7035,3
-988,132,7083,3
-1148,133,7116,3
-1053,134,7176,3
798,135,7204,4
-1044,136,7268,3
-270,137,7357,4
-1224,138,7386,3
-167,139,7442,4
-1095,140,7533,3
-1808,141,7626,3
-1660,142,7738,3
-1240,143,7753,3
-905,144,7800,3
134,145,7890,4
-1380,146,7920,3
-622,147,7946,3
-1244,148,7995,3
-813,149,8024,3
-1184,150,8108,3
-200,151,8229,4
-868,152,8257,3
-1020,153,8277,3
-964,154,8321,3
-796,155,8355,3
-463,156,8371,3
-1183,157,8428,3
-1104,158,8462,3
-1447,159,8504,3
-1287,160,8597,3
-1114,161,8653,3
-1339,162,8718,3
-1323,163,8778,3
-121,164,8896,4
-1134,165,8952,3
-1122,166,9008,3
-1189,167,9049,3
-1156,168,9084,3
-1220,169,9104,3
-884,170,9143,3
-1187,171,9166,3
-992,172,9215,3
781,173,9306,5
-614,174,9341,3
-686,175,9359,3
823,176,9425,4
-1104,177,9484,3
-1171,178,9518,3
-1300,179,9568,3
-828,180,9581,3
100,181,9629,4
-1031,182,9676,3
-1400,183,9726,3
-1644,184,9800,3
-1124,185,9829,3
-1361,186,9893,3
-895,187,9934,3
1632,188,9977,5
-936,189,10019,3
-1313,190,10080,3
-1392,191,10112,3
-1040,192,10152,3
-1082,193,10204,3
-872,194,10241,3
-82,195,10308,4
-1604,196,10448,3
-1116,197,10484,3
-657,198,10565,4
-257,199,10655,4
221,200,10724,4
-764,201,10743,3
25,202,10793,4
-1544,203,10892,3
-764,204,10911,3
-972,205,10948,3
912,206,11090,5
-1264,207,11109,3
-1126,208,11210,3
-1580,209,11330,3
-1192,210,11362,3
-1386,211,11453,3
-57,212,11558,4
-1393,213,11628,3
-1184,214,11671,3
-782,215,11685,3
-1250,216,11799,3
-1524,217,11828,3
-1244,218,11852,3
-921,219,11883,3
-840,220,11898,3
-484,221,11914,3
-1092,222,11946,3
-1620,223,12041,3
-1168,224,12078,3
-992,225,12110,3
-1372,226,12147,3
670,227,12206,4
-1340,228,12271,3
-1715,229,12401,3
-1020,230,12446,3
-1640,231,12536,3
-976,232,12557,3
-1438,233,12615,3
-1260,234,12650,3
-1108,235,12718,3
-1048,236,12782,3
-1633,237,12907,3
-1314,238,12961,3
-1235,239,13021,3
-1204,240,13055,3
-1268,241,13177,3
-1508,242,13220,3
-1223,243,13274,3
-1416,244,13310,3
19,245,13427,4
-722,246,13451,3
-1044,247,13475,3
-1468,248,13512,3
-1360,249,13547,3
-1603,250,13675,3
-574,251,13832,4
-1340,252,13847,3
-1240,253,13887,3
-1340,254,13927,3
-830,255,13962,3
-1324,256,14016,3
-1252,257,14058,3
-1300,258,14083,3
-1236,259,14114,3
-828,260,14127,3
-722,261,14178,3
331,262,14229,4
-1695,263,14354,3
-1234,264,14430,3
-1550,265,14517,3
-1111,266,14578,3
-1308,267,14621,3
-637,268,14660,3
-1696,269,14864,3
-1080,270,14967,3
-1460,271,15027,3
-1319,272,15103,3
-913,273,15141,3
-1188,274,15220,3
-1240,275,15285,3
-940,276,15334,3
-1232,277,15381,3
-1420,278,15435,3
-1124,279,15464,3
-1160,280,15499,3
-1048,281,15532,3
-1251,282,15574,3
-971,283,15604,3
-1280,284,15643,3
1788,285,15728,5
-863,286,15747,3
-812,287,15785,3
-868,288,15813,3
2527,289,15861,6
-807,290,15890,3
29,291,15939,4
-1456,292,16001,3
-887,293,16055,3
-1108,294,16098,3
-624,295,16129,3
-1480,296,16188,3
-1531,297,16260,3
-992,298,16352,3
-895,299,16368,3
-1783,300,16457,3
204,301,16544,4
-1937,302,16684,3
-525,303,16701,3
173,304,16778,4
-1386,305,16896,3
-1163,306,16933,3
-1496,307,16999,3
-29,308,17099,4
-900,309,17124,3
-1256,310,17247,3
-1516,311,17367,3
-1058,312,17422,3
-1006,313,17465,3
-1488,314,17547,3
-691,315,17563,3
-1368,316,17616,3
-790,317,17643,3
-827,318,17678,3
-916,319,17736,3
-769,320,17773,3
-1931,321,17910,3
-942,322,17934,3
-942,323,17969,3
-1233,324,18033,3
-1196,325,18074,3
-702,326,18134,3
117,327,18216,4
-1494,328,18259,3
-848,329,18292,3
-1244,330,18347,3
-1148,331,18405,3
-1137,332,18479,3
-1352,333,18521,3
135,334,18568,4
-1044,335,18592,3
368,336,18667,4
-1140,337,18707,3
-1248,338,18740,3
-1444,339,18789,3
-926,340,18827,3
-1356,341,18878,3
-1567,342,18956,3
-1020,343,18976,3
-1318,344,19061,3
-944,345,19207,4
-1333,346,19410,4
1455,347,19491,5
-1187,348,19514,3
-518,349,19529,3
-1001,350,19592,3
-791,351,19633,3
-575,352,19649,3
-576,353,19674,3
-1735,354,19807,3
-1704,355,19891,3
-626,356,19937,3
-968,357,19965,3
-1126,358,20003,3
-1714,359,20098,3
-817,360,20127,3
-1196,361,20168,3
-1458,362,20246,3
-1231,363,20302,3
-1260,364,20362,3
-1376,365,20444,3
-26,366,20505,4
-1390,367,20562,3
1617,368,20626,5
-1394,369,20753,3
-1084,370,20767,3
-1035,371,20823,3
-1341,372,20894,3
-1320,373,20939,3
-832,374,20961,3
-686,375,21002,3
-1144,376,21026,3
-1032,377,21073,3
-799,378,21091,3
-1220,379,21136,3
-1092,380,21168,3
-1008,381,21186,3
-1296,382,21227,3
-1036,383,21317,3
-912,384,21344,3
-1091,385,21401,3
-1116,386,21437,3
-1727,387,21575,3
-1120,388,21595,3
-1556,389,21671,3
-1048,390,21778,3
-2554,391,22047,3
-1439,392,22177,3
-1495,393,22270,3
-1180,394,22325,3
111,395,22360,4
-940,396,22411,3
-799,397,22456,3
-1022,398,22503,3
-1403,399,22537,3
-1632,400,22659,3
-1220,401,22704,3
-1555,402,22780,3
-1488,403,22803,3
-1560,404,22872,3
-1649,405,22982,3
-2002,406,23118,3
-1401,407,23161,3
-1119,408,23201,3
-1279,409,23265,3
-771,410,23308,3
-1292,411,23340,3
-1400,412,23365,3
-1324,413,23394,3
-1095,414,23435,3
-1338,415,23552,3
-1115,416,23744,4
-1492,417,23776,3
-1168,418,23829,3
-1159,419,23866,3
-885,420,23900,3
-1416,421,23961,3
-829,422,24007,3
387,423,24130,4
-1204,424,24164,3
-1788,425,24262,3
-952,426,24279,3
-1464,427,24323,3
-1539,428,24447,3
-1015,429,24476,3
-1192,430,24508,3
-1268,431,24536,3
-1398,432,24601,3
-1265,433,24656,3
-1271,434,24693,3
-1647,435,24751,3
-2273,436,24949,3
-1024,437,25018,3
-614,438,25049,3
-1475,439,25174,3
-952,440,25191,3
-1404,441,25270,3
-1527,442,25342,3
-1212,443,25369,3
-1606,444,25482,3
-172,445,25572,4
965,446,25638,5
-53,447,25721,4
-1243,448,25827,3
-1648,449,25910,3
303,450,25962,4
158,451,26045,4
-1542,452,26128,3
-964,453,26156,3
-89,454,26234,4
-740,455,26249,3
-738,456,26282,3
-1863,457,26445,3
186,458,26500,4
-1244,459,26558,3
-1164,460,26586,3
-65,461,26633,4
-864,462,26663,3
-894,463,26697,3
-1128,464,26735,3
-954,465,26774,3
-1384,466,26813,3
-1854,467,26914,3
-1184,468,26978,3
-2416,469,27220,3
-1380,470,27250,3
-1168,471,27278,3
-1040,472,27293,3
-1516,473,27379,3
-665,474,27411,3
-1223,475,27467,3
-1340,476,27507,3
-1200,477,27532,3
-501,478,27655,4
-1021,479,27749,3
-306,480,27847,4
-1244,481,27896,3
-1488,482,28003,3
-840,483,28018,3
-1152,484,28060,3
-685,485,28091,3
-1568,486,28162,3
170,487,28203,4
-1088,488,28226,3
-974,489,28276,3
-160,490,28375,4
-1516,491,28436,3
-287,492,28521,4
299,493,28599,4
-1040,494,28614,3
-1460,495,28649,3
-877,496,28706,3
-1712,497,28783,3
-1416,498,28819,3
-149,499,28905,4
335,500,28972,4
-1242,501,29030,3
-1010,502,29075,3
-1812,503,29186,3
-1204,504,29220,3
-944,505,29264,3
-1062,506,29308,3
-1403,507,29419,3
-1312,508,29521,3
-1220,509,29566,3
-133,510,29616,4
-551,511,29646,3
-1235,512,29677,3
-1488,513,29750,3
-1048,514,29792,3
-1352,515,29847,3
-1100,516,29872,3
-1244,517,29946,3
-1268,518,30024,3
-1364,519,30043,3
-1416,520,30129,3
373,521,30170,4
242,522,30237,4
33,523,30315,4
-990,524,30347,3
-1150,525,30442,3
-796,526,30501,3
-1195,527,30542,3
-1909,528,30675,3
-1767,529,30753,3
-1068,530,30781,3
-1252,531,30798,3
-917,532,30838,3
-728,533,30873,3
-486,534,30891,3
-956,535,30917,3
-892,536,30949,3
362,537,30983,4
-1203,538,31042,3
-1152,539,31059,3
-1108,540,31077,3
-1856,541,31216,3
-1320,542,31261,3
-900,543,31286,3
-613,544,31308,3
-1450,545,31406,3
1556,546,31453,5
1538,547,31518,5
-981,548,31584,3
-1350,549,31644,3
-1382,550,31701,3
-1411,551,31737,3
1136,552,31864,5
-784,553,31896,3
139,554,31929,4
-978,555,31970,3
-1096,556,32011,3
261,557,32090,4
1382,558,32159,5
-1304,559,32218,3
-739,560,32276,3
2419,561,32365,6
-1517,562,32435,3
-1595,563,32561,3
-780,564,32609,3
-1243,565,32658,3
-1084,566,32672,3
-800,567,32699,3
-1164,568,32743,3
-1416,569,32779,3
-1139,570,32828,3
582,571,32892,4
