-524,0,11,3
-1117,1,43,3
-621,2,52,3
-451,3,82,4
-300,4,83,3
-300,5,84,3
-444,6,91,3
-438,7,98,3
-349,8,101,3
-300,9,102,3
-625,10,117,3
-2293,11,173,3
-300,12,174,3
-300,13,175,3
-349,14,178,3
-300,15,179,3
-300,16,180,3
-2028,17,219,3
-300,18,220,3
-2750,19,275,3
-944,20,312,3
-349,21,315,3
-1800,22,349,3
-2654,23,422,3
-1221,24,468,4
-748,25,489,3
-1096,26,529,4
-2290,27,616,4
-302,28,640,4
-743,29,663,3
-300,30,664,3
-2985,31,766,3
-5819,32,953,3
-858,33,977,3
-2647,34,1042,3
-539,35,1053,3
-300,36,1054,3
-300,37,1055,3
-1174,38,1085,3
-1548,39,1125,3
-300,40,1126,3
-3214,41,1224,3
-395,42,1229,3
-2722,43,1286,3
-753,44,1301,3
-300,45,1302,3
-1552,46,1347,4
-305,47,1370,4
-300,48,1371,3
-1523,49,1424,3
-398,50,1429,3
-526,51,1434,3
-300,52,1435,3
-966,53,1468,4
-300,54,1469,3
-438,55,1476,3
-300,56,1477,3
-349,57,1480,3
-349,58,1483,3
-300,59,1484,3
-429,60,1551,5
-1043,61,1579,3
-300,62,1580,3
-766,63,1601,3
191,64,1630,4
-1985,65,1746,4
-349,66,1749,3
-300,67,1750,3
-300,68,1751,3
-349,69,1754,3
-1073,70,1789,3
-867,71,1819,3
-3536,72,1917,3
-2100,73,2023,5
-300,74,2024,3
-349,75,2027,3
-2267,76,2098,3
-2495,77,2165,3
-1315,78,2222,4
-300,79,2223,3
-300,80,2224,3
-300,81,2225,3
-2276,82,2298,3
-903,83,2329,3
-567,84,2342,3
-990,85,2395,4
-300,86,2396,3
-395,87,2401,3
-1974,88,2446,3
-692,89,2459,3
-300,90,2460,3
-349,91,2463,3
-781,92,2483,3
-526,93,2488,3
-1021,94,2503,3
-300,95,2504,3
-300,96,2505,3
-300,97,2506,3
-300,98,2507,3
-1508,99,2566,4
-444,100,2573,3
-395,101,2578,3
-1108,102,2592,3
-300,103,2593,3
-616,104,2599,3
-490,105,2608,3
-2609,106,2678,3
-530,107,2697,3
-1747,108,2729,3
-2100,109,2769,3
-1244,110,2806,3
-300,111,2807,3
-866,112,2830,3
-912,113,2851,3
-300,114,2852,3
-1409,115,2889,3
-1674,116,2993,5
-2012,117,3031,3
-349,118,3034,3
-1144,119,3075,3
-438,120,3082,3
-300,121,3083,3
-349,122,3086,3
-2281,123,3124,3
-478,124,3133,3
-300,125,3134,3
-996,126,3164,3
-349,127,3167,3
-300,128,3168,3
-2209,129,3215,3
-349,130,3218,3
-349,131,3221,3
-300,132,3222,3
-2222,133,3265,3
-300,134,3266,3
-1683,135,3321,3
-300,136,3322,3
-1334,137,3363,3
-2811,138,3454,3
-2226,139,3505,3
-186,140,3569,5
-622,141,3584,3
-1494,142,3641,3
-1589,143,3669,3
-300,144,3670,3
-349,145,3673,3
-300,146,3674,3
-300,147,3675,3
-300,148,3676,3
-659,149,3693,3
-710,150,3706,3
-1050,151,3737,3
-300,152,3738,3
-300,153,3739,3
-1640,154,3782,3
-300,155,3783,3
-526,156,3788,3
-1601,157,3810,3
-441,158,3817,3
-300,159,3818,3
-300,160,3819,3
-944,161,3869,4
-726,162,3888,3
-300,163,3889,3
-1534,164,3931,3
-1900,165,3966,3
-1179,166,4002,3
-1496,167,4030,3
-298,168,4083,4
-349,169,4086,3
-2229,170,4129,3
-711,171,4139,3
-533,172,4150,3
-395,173,4155,3
-3197,174,4256,3
-1571,175,4272,3
-300,176,4273,3
-632,177,4290,3
-874,178,4317,3
-594,179,4330,3
-655,180,4345,3
-896,181,4358,3
-1030,182,4391,3
-1856,183,4446,4
-300,184,4447,3
-300,185,4448,3
612,186,4479,5
-349,187,4482,3
-698,188,4499,3
-300,189,4500,3
-2032,190,4544,3
-300,191,4545,3
-1373,192,4592,3
-349,193,4595,3
-300,194,4596,3
-300,195,4597,3
-668,196,4623,4
-1232,197,4660,3
-888,198,4672,3
-814,199,4689,3
-300,200,4690,3
-3672,201,4853,4
-395,202,4858,3
-300,203,4859,3
-560,204,4870,3
-615,205,4931,4
-1117,206,4945,3
-300,207,4946,3
-1292,208,4993,3
-300,209,4994,3
-1101,210,5027,3
-300,211,5028,3
-1505,212,5054,3
-3717,213,5154,3
-2105,214,5216,3
-1861,215,5243,3
-889,216,5270,3
-300,217,5271,3
-496,218,5280,3
-1643,219,5336,3
-300,220,5337,3
-813,221,5352,3
-300,222,5353,3
-300,223,5354,3
-300,224,5355,3
-717,225,5365,3
-300,226,5366,3
-700,227,5387,3
-300,228,5388,3
-1185,229,5434,4
-300,230,5435,3
-300,231,5436,3
-300,232,5437,3
-533,233,5448,3
-395,234,5453,3
-2078,235,5536,3
