7734.383949383947,0,36,4
3321.3435175935188,1,102,4
-27636.0377842215,2,544,4
-16202.741151822027,3,645,3
-14643.749999999998,4,727,3
-6199.208349914619,5,771,3
-2846.037296037296,6,783,3
-2792.5595238095234,7,800,3
-10830.979437229436,8,864,3
-4435.912698412698,9,895,3
-7663.985606971287,10,960,3
-3886.309523809524,11,982,3
-5240.382534132535,12,1007,3
-8880.130959726546,13,1071,3
-5221.986816288287,14,1104,3
-8783.483143748239,15,1167,3
854.8685181347707,16,1278,4
-2715.1785714285716,17,1296,3
-8890.606847339333,18,1349,3
-14364.627414190785,19,1441,3
-4866.4682539682535,20,1469,3
-15508.492895992893,21,1576,3
-4861.366275819349,22,1603,3
-18436.64199577512,23,1762,3
-7197.858441008596,24,1813,3
-13216.280920876507,25,1895,3
-15376.642107892107,26,1986,3
-6034.623015873016,27,2021,3
-4887.3015873015875,28,2053,3
-10775.462037962037,29,2115,3
-7857.25240961309,30,2159,3
-13020.258907758905,31,2265,3
-4527.744477744478,32,2292,3
-13900.36279187789,33,2403,3
8281.81499056499,34,2424,4
-7814.705780330782,35,2481,3
-3176.3944388944387,36,2496,3
-13265.147699522706,37,2597,3
-4593.876262626262,38,2624,3
-3670.785464535464,39,2644,3
-4460.436785436786,40,2675,3
-6837.852385617477,41,2723,3
-6512.3015873015875,42,2761,3
-4943.9844877344885,43,2789,3
-10006.721710736803,44,2858,3
-4410.966771231864,45,2881,3
-5235.735730772496,46,2917,3
-3770.0369075369076,47,2941,3
4383.852535922967,48,2993,4
-4742.133846545611,49,3026,3
-7695.332914634387,50,3080,3
-6179.505910755912,51,3129,3
-10540.77966666976,52,3188,3
11410.770108589379,53,3305,5
-2273.942371268221,54,3434,4
-5046.798340548341,55,3462,3
-8821.59992784993,56,3509,3
-16820.65448848536,57,3645,3
-6006.340330421214,58,3680,3
-4768.236420442303,59,3713,3
2578.496423720309,60,3783,4
16341.983015776495,61,3865,5
-12220.482037742097,62,3948,3
6885.989010989009,63,3988,4
-4236.011904761905,64,4014,3
-6186.774479605362,65,4048,3
-7260.317460317461,66,4097,3
-4482.674963924964,67,4122,3
-6265.520521575084,68,4228,4
-7515.164635201401,69,4284,3
-30634.482240540678,70,4517,4
-8309.594572094571,71,4573,3
-4732.482061497154,72,4599,3
-4636.308986850782,73,4632,3
-6372.317436820147,74,4682,3
-20953.885373312605,75,4867,3
-13980.411033110333,76,4973,3
-8089.051226551227,77,5020,3
-10779.517928966457,78,5098,3
-1953.2738095238092,79,5110,3
-4330.660311910312,80,5133,3
-4074.5951964701967,81,5154,3
-3075.2039627039626,82,5168,3
-4445.664690701456,83,5196,3
-8020.012626262627,84,5242,3
-14456.381812631811,85,5327,3
-6886.321707403363,86,5381,3
-4791.477272727273,87,5415,3
-7008.722467333148,88,5464,3
-14359.088652790282,89,5571,3
-5514.8374230501695,90,5602,3
-13043.010461760461,91,5681,3
-6561.734862789428,92,5726,3
-8140.503246753247,93,5773,3
-11115.4170176229,94,5853,3
-5559.417665667666,95,5912,3
-5767.397186147186,96,5943,3
-5127.283827283826,97,5981,3
7604.865134865134,98,6015,4
-3810.5014470823294,99,6032,3
-3580.8892496392496,100,6051,3
-3301.0005313314136,101,6065,3
-3104.6742840492834,102,6185,4
-19189.386655011647,103,6316,3
-4342.590171266642,104,6341,3
-14599.826705157595,105,6445,3
-11245.747176155457,106,6525,3
-7216.93722943723,107,6568,3
-10938.448357198358,108,6657,3
-6853.853745368839,109,6700,3
-18150.9333264158,110,6817,3
-6865.606923820933,111,6865,3
-3177.9761904761904,112,6881,3
-13084.825388105184,113,7001,3
-10267.981467062351,114,7074,3
5498.44377844378,115,7108,4
4003.4060384060376,116,7176,4
-9673.293373293374,117,7236,3
-13426.189782439782,118,7322,3
-11190.137892508255,119,7390,3
-5312.733589939473,120,7419,3
-7425.496031746031,121,7465,3
-1402.6785714285713,122,7478,3
-11385.05151002249,123,7562,3
-24616.334502915397,124,7734,3
-20889.571682402562,125,7912,3
-5341.708291708291,126,7937,3
-14129.040546871429,127,8023,3
-10288.726551226551,128,8082,3
-12610.229700854701,129,8155,3
-5995.539713554417,130,8278,4
-4427.324064824065,131,8304,3
4558.092740592741,132,8361,4
-10517.258436008435,133,8417,3
-2613.1098068598076,134,8512,4
-14705.979437229438,135,8602,3
-6603.345959595961,136,8651,3
-10767.251176326254,137,8724,3
-13112.952672327672,138,8787,3
-12014.715839715838,139,8872,3
-4810.720359558107,140,8896,3
-4559.80177910325,141,8923,3
-3699.0991647241644,142,8940,3
-3639.1018703518707,143,8960,3
-3875.274828370804,144,8978,3
5730.742035742036,145,9024,4
